country_code,country,period,foreign_nights,status,year,month,value_available,is_estimated,is_low_reliability,is_confidential,date,months_available,complete_12_month_year
EL,Greece,2023-04,4737235.0,,2023,4,True,,,False,2023-04-01,12,True
EL,Greece,2023-05,12862722.0,,2023,5,True,,,False,2023-05-01,12,True
EL,Greece,2023-06,20140116.0,,2023,6,True,,,False,2023-06-01,12,True
EL,Greece,2023-07,25739282.0,,2023,7,True,,,False,2023-07-01,12,True
EL,Greece,2023-08,26492883.0,,2023,8,True,,,False,2023-08-01,12,True
EL,Greece,2023-09,20001297.0,,2023,9,True,,,False,2023-09-01,12,True
EL,Greece,2023-10,9026639.0,,2023,10,True,,,False,2023-10-01,12,True
EL,Greece,2023-11,1088785.0,,2023,11,True,,,False,2023-11-01,12,True
EL,Greece,2023-12,746851.0,,2023,12,True,,,False,2023-12-01,12,True
EL,Greece,2024-01,577589.0,,2024,1,True,,,False,2024-01-01,12,True
EL,Greece,2024-02,663692.0,,2024,2,True,,,False,2024-02-01,12,True
EL,Greece,2024-03,1185768.0,,2024,3,True,,,False,2024-03-01,12,True
EL,Greece,2024-04,4872586.0,,2024,4,True,,,False,2024-04-01,12,True
EL,Greece,2024-05,13507551.0,,2024,5,True,,,False,2024-05-01,12,True
EL,Greece,2024-06,20765348.0,,2024,6,True,,,False,2024-06-01,12,True
EL,Greece,2024-07,26696544.0,,2024,7,True,,,False,2024-07-01,12,True
EL,Greece,2024-08,27658434.0,,2024,8,True,,,False,2024-08-01,12,True
EL,Greece,2024-09,20845768.0,,2024,9,True,,,False,2024-09-01,12,True
EL,Greece,2024-10,9469380.0,,2024,10,True,,,False,2024-10-01,12,True
EL,Greece,2024-11,1145510.0,,2024,11,True,,,False,2024-11-01,12,True
EL,Greece,2024-12,792151.0,,2024,12,True,,,False,2024-12-01,12,True
EL,Greece,2025-01,613195.0,,2025,1,True,,,False,2025-01-01,12,True
EL,Greece,2025-02,698139.0,,2025,2,True,,,False,2025-02-01,12,True
EL,Greece,2025-03,1247284.0,,2025,3,True,,,False,2025-03-01,12,True
EL,Greece,2025-04,5078350.0,,2025,4,True,,,False,2025-04-01,12,True
EL,Greece,2025-05,13843922.0,,2025,5,True,,,False,2025-05-01,12,True
EL,Greece,2025-06,21172099.0,,2025,6,True,,,False,2025-06-01,12,True
EL,Greece,2025-07,27172696.0,,2025,7,True,,,False,2025-07-01,12,True
EL,Greece,2025-08,28488715.0,,2025,8,True,,,False,2025-08-01,12,True
EL,Greece,2025-09,21023763.0,,2025,9,True,,,False,2025-09-01,12,True
EL,Greece,2025-10,9679581.0,,2025,10,True,,,False,2025-10-01,12,True
EL,Greece,2025-11,1215594.0,,2025,11,True,,,False,2025-11-01,12,True
EL,Greece,2025-12,817997.0,,2025,12,True,,,False,2025-12-01,12,True
EL,Greece,2026-01,621401.0,,2026,1,True,,,False,2026-01-01,6,False
EL,Greece,2026-02,702622.0,,2026,2,True,,,False,2026-02-01,6,False
EL,Greece,2026-03,1214448.0,,2026,3,True,,,False,2026-03-01,6,False
EL,Greece,2026-04,5092263.0,,2026,4,True,,,False,2026-04-01,6,False
EL,Greece,2026-05,14215319.0,,2026,5,True,,,False,2026-05-01,6,False
EL,Greece,2026-06,21535630.0,,2026,6,True,,,False,2026-06-01,6,False
EL,Greece,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
HU,Hungary,2021-01,68054.0,,2021,1,True,,,False,2021-01-01,12,True
HU,Hungary,2021-02,68455.0,,2021,2,True,,,False,2021-02-01,12,True
HU,Hungary,2021-03,96799.0,,2021,3,True,,,False,2021-03-01,12,True
HU,Hungary,2021-04,86685.0,,2021,4,True,,,False,2021-04-01,12,True
HU,Hungary,2021-05,136122.0,,2021,5,True,,,False,2021-05-01,12,True
HU,Hungary,2021-06,244639.0,,2021,6,True,,,False,2021-06-01,12,True
HU,Hungary,2021-07,613650.0,,2021,7,True,,,False,2021-07-01,12,True
HU,Hungary,2021-08,959874.0,,2021,8,True,,,False,2021-08-01,12,True
HU,Hungary,2021-09,776598.0,,2021,9,True,,,False,2021-09-01,12,True
HU,Hungary,2021-10,752382.0,,2021,10,True,,,False,2021-10-01,12,True
HU,Hungary,2021-11,685048.0,,2021,11,True,,,False,2021-11-01,12,True
HU,Hungary,2021-12,582528.0,,2021,12,True,,,False,2021-12-01,12,True
HU,Hungary,2022-01,530393.0,,2022,1,True,,,False,2022-01-01,12,True
HU,Hungary,2022-02,584690.0,,2022,2,True,,,False,2022-02-01,12,True
HU,Hungary,2022-03,828897.0,,2022,3,True,,,False,2022-03-01,12,True
HU,Hungary,2022-04,984589.0,,2022,4,True,,,False,2022-04-01,12,True
HU,Hungary,2022-05,1010611.0,,2022,5,True,,,False,2022-05-01,12,True
HU,Hungary,2022-06,1134102.0,,2022,6,True,,,False,2022-06-01,12,True
HU,Hungary,2022-07,1522591.0,,2022,7,True,,,False,2022-07-01,12,True
HU,Hungary,2022-08,1719055.0,,2022,8,True,,,False,2022-08-01,12,True
HU,Hungary,2022-09,1145231.0,,2022,9,True,,,False,2022-09-01,12,True
HU,Hungary,2022-10,1073544.0,,2022,10,True,,,False,2022-10-01,12,True
HU,Hungary,2022-11,900636.0,,2022,11,True,,,False,2022-11-01,12,True
HU,Hungary,2022-12,929798.0,,2022,12,True,,,False,2022-12-01,12,True
HU,Hungary,2023-01,743903.0,,2023,1,True,,,False,2023-01-01,12,True
HU,Hungary,2023-02,732180.0,,2023,2,True,,,False,2023-02-01,12,True
HU,Hungary,2023-03,876825.0,,2023,3,True,,,False,2023-03-01,12,True
HU,Hungary,2023-04,1136082.0,,2023,4,True,,,False,2023-04-01,12,True
HU,Hungary,2023-05,1195652.0,,2023,5,True,,,False,2023-05-01,12,True
HU,Hungary,2023-06,1316254.0,,2023,6,True,,,False,2023-06-01,12,True
HU,Hungary,2023-07,1719529.0,,2023,7,True,,,False,2023-07-01,12,True
HU,Hungary,2023-08,1910830.0,,2023,8,True,,,False,2023-08-01,12,True
HU,Hungary,2023-09,1334133.0,,2023,9,True,,,False,2023-09-01,12,True
HU,Hungary,2023-10,1176266.0,,2023,10,True,,,False,2023-10-01,12,True
HU,Hungary,2023-11,981749.0,,2023,11,True,,,False,2023-11-01,12,True
HU,Hungary,2023-12,1050358.0,,2023,12,True,,,False,2023-12-01,12,True
HU,Hungary,2024-01,767530.0,,2024,1,True,,,False,2024-01-01,12,True
HU,Hungary,2024-02,854120.0,,2024,2,True,,,False,2024-02-01,12,True
HU,Hungary,2024-03,1043751.0,,2024,3,True,,,False,2024-03-01,12,True
HU,Hungary,2024-04,1114927.0,,2024,4,True,,,False,2024-04-01,12,True
HU,Hungary,2024-05,1402674.0,,2024,5,True,,,False,2024-05-01,12,True
HU,Hungary,2024-06,1390013.0,,2024,6,True,,,False,2024-06-01,12,True
HU,Hungary,2024-07,1795518.0,,2024,7,True,,,False,2024-07-01,12,True
HU,Hungary,2024-08,1954717.0,,2024,8,True,,,False,2024-08-01,12,True
HU,Hungary,2024-09,1370211.0,,2024,9,True,,,False,2024-09-01,12,True
HU,Hungary,2024-10,1274591.0,,2024,10,True,,,False,2024-10-01,12,True
HU,Hungary,2024-11,1095227.0,,2024,11,True,,,False,2024-11-01,12,True
HU,Hungary,2024-12,1160974.0,,2024,12,True,,,False,2024-12-01,12,True
HU,Hungary,2025-01,871712.0,,2025,1,True,,,False,2025-01-01,12,True
HU,Hungary,2025-02,894024.0,,2025,2,True,,,False,2025-02-01,12,True
HU,Hungary,2025-03,1044614.0,,2025,3,True,,,False,2025-03-01,12,True
HU,Hungary,2025-04,1260792.0,,2025,4,True,,,False,2025-04-01,12,True
HU,Hungary,2025-05,1416643.0,,2025,5,True,,,False,2025-05-01,12,True
HU,Hungary,2025-06,1453460.0,,2025,6,True,,,False,2025-06-01,12,True
HU,Hungary,2025-07,1781483.0,,2025,7,True,,,False,2025-07-01,12,True
HU,Hungary,2025-08,2095866.0,,2025,8,True,,,False,2025-08-01,12,True
HU,Hungary,2025-09,1466715.0,,2025,9,True,,,False,2025-09-01,12,True
HU,Hungary,2025-10,1382774.0,,2025,10,True,,,False,2025-10-01,12,True
HU,Hungary,2025-11,1218882.0,,2025,11,True,,,False,2025-11-01,12,True
HU,Hungary,2025-12,1302157.0,,2025,12,True,,,False,2025-12-01,12,True
HU,Hungary,2026-01,948764.0,,2026,1,True,,,False,2026-01-01,6,False
HU,Hungary,2026-02,970865.0,,2026,2,True,,,False,2026-02-01,6,False
HU,Hungary,2026-03,1072832.0,,2026,3,True,,,False,2026-03-01,6,False
HU,Hungary,2026-04,1247111.0,,2026,4,True,,,False,2026-04-01,6,False
HU,Hungary,2026-05,1450850.0,,2026,5,True,,,False,2026-05-01,6,False
HU,Hungary,2026-06,1530544.0,,2026,6,True,,,False,2026-06-01,6,False
HU,Hungary,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
IE,Ireland,2021-01,129137.0,e,2021,1,True,True,False,False,2021-01-01,12,True
IE,Ireland,2021-02,64024.0,e,2021,2,True,True,False,False,2021-02-01,12,True
IE,Ireland,2021-03,60953.0,e,2021,3,True,True,False,False,2021-03-01,12,True
IE,Ireland,2021-04,69068.0,e,2021,4,True,True,False,False,2021-04-01,12,True
IE,Ireland,2021-05,117980.0,e,2021,5,True,True,False,False,2021-05-01,12,True
IE,Ireland,2021-06,200952.0,e,2021,6,True,True,False,False,2021-06-01,12,True
IE,Ireland,2021-07,424810.0,e,2021,7,True,True,False,False,2021-07-01,12,True
IE,Ireland,2021-08,712879.0,e,2021,8,True,True,False,False,2021-08-01,12,True
IE,Ireland,2021-09,627241.0,e,2021,9,True,True,False,False,2021-09-01,12,True
IE,Ireland,2021-10,838315.0,e,2021,10,True,True,False,False,2021-10-01,12,True
IE,Ireland,2021-11,675058.0,e,2021,11,True,True,False,False,2021-11-01,12,True
IE,Ireland,2021-12,1314034.0,e,2021,12,True,True,False,False,2021-12-01,12,True
IE,Ireland,2022-01,609352.0,e,2022,1,True,True,False,False,2022-01-01,12,True
IE,Ireland,2022-02,733325.0,e,2022,2,True,True,False,False,2022-02-01,12,True
IE,Ireland,2022-03,975139.0,e,2022,3,True,True,False,False,2022-03-01,12,True
IE,Ireland,2022-04,1381774.0,e,2022,4,True,True,False,False,2022-04-01,12,True
IE,Ireland,2022-05,1990619.0,e,2022,5,True,True,False,False,2022-05-01,12,True
IE,Ireland,2022-06,1919796.0,e,2022,6,True,True,False,False,2022-06-01,12,True
IE,Ireland,2022-07,2146056.0,e,2022,7,True,True,False,False,2022-07-01,12,True
IE,Ireland,2022-08,1919304.0,e,2022,8,True,True,False,False,2022-08-01,12,True
IE,Ireland,2022-09,1478751.0,e,2022,9,True,True,False,False,2022-09-01,12,True
IE,Ireland,2022-10,1367857.0,e,2022,10,True,True,False,False,2022-10-01,12,True
IE,Ireland,2022-11,870448.0,e,2022,11,True,True,False,False,2022-11-01,12,True
IE,Ireland,2022-12,1082407.0,e,2022,12,True,True,False,False,2022-12-01,12,True
IE,Ireland,2023-01,872818.0,e,2023,1,True,True,False,False,2023-01-01,12,True
IE,Ireland,2023-02,1044911.0,e,2023,2,True,True,False,False,2023-02-01,12,True
IE,Ireland,2023-03,1571299.0,e,2023,3,True,True,False,False,2023-03-01,12,True
IE,Ireland,2023-04,1599282.0,e,2023,4,True,True,False,False,2023-04-01,12,True
IE,Ireland,2023-05,2568960.0,e,2023,5,True,True,False,False,2023-05-01,12,True
IE,Ireland,2023-06,2402134.0,e,2023,6,True,True,False,False,2023-06-01,12,True
IE,Ireland,2023-07,2832307.0,e,2023,7,True,True,False,False,2023-07-01,12,True
IE,Ireland,2023-08,3261934.0,e,2023,8,True,True,False,False,2023-08-01,12,True
IE,Ireland,2023-09,2526022.0,e,2023,9,True,True,False,False,2023-09-01,12,True
IE,Ireland,2023-10,2037747.0,e,2023,10,True,True,False,False,2023-10-01,12,True
IE,Ireland,2023-11,1405347.0,e,2023,11,True,True,False,False,2023-11-01,12,True
IE,Ireland,2023-12,2239387.0,e,2023,12,True,True,False,False,2023-12-01,12,True
IE,Ireland,2024-01,1018529.0,,2024,1,True,,,False,2024-01-01,12,True
IE,Ireland,2024-02,1154624.0,,2024,2,True,,,False,2024-02-01,12,True
IE,Ireland,2024-03,1602190.0,,2024,3,True,,,False,2024-03-01,12,True
IE,Ireland,2024-04,1756306.0,,2024,4,True,,,False,2024-04-01,12,True
IE,Ireland,2024-05,2521175.0,,2024,5,True,,,False,2024-05-01,12,True
IE,Ireland,2024-06,2745189.0,,2024,6,True,,,False,2024-06-01,12,True
IE,Ireland,2024-07,2651411.0,,2024,7,True,,,False,2024-07-01,12,True
IE,Ireland,2024-08,3279969.0,,2024,8,True,,,False,2024-08-01,12,True
IE,Ireland,2024-09,2487949.0,,2024,9,True,,,False,2024-09-01,12,True
IE,Ireland,2024-10,2109783.0,,2024,10,True,,,False,2024-10-01,12,True
IE,Ireland,2024-11,1247605.0,,2024,11,True,,,False,2024-11-01,12,True
IE,Ireland,2024-12,1775229.0,,2024,12,True,,,False,2024-12-01,12,True
IE,Ireland,2025-01,654239.0,,2025,1,True,,,False,2025-01-01,12,True
IE,Ireland,2025-02,727952.0,,2025,2,True,,,False,2025-02-01,12,True
IE,Ireland,2025-03,1522395.0,,2025,3,True,,,False,2025-03-01,12,True
IE,Ireland,2025-04,1700468.0,,2025,4,True,,,False,2025-04-01,12,True
IE,Ireland,2025-05,2424228.0,,2025,5,True,,,False,2025-05-01,12,True
IE,Ireland,2025-06,3108198.0,,2025,6,True,,,False,2025-06-01,12,True
IE,Ireland,2025-07,2876583.0,,2025,7,True,,,False,2025-07-01,12,True
IE,Ireland,2025-08,3353404.0,,2025,8,True,,,False,2025-08-01,12,True
IE,Ireland,2025-09,2298897.0,,2025,9,True,,,False,2025-09-01,12,True
IE,Ireland,2025-10,2242381.0,,2025,10,True,,,False,2025-10-01,12,True
IE,Ireland,2025-11,1499812.0,,2025,11,True,,,False,2025-11-01,12,True
IE,Ireland,2025-12,2310345.0,,2025,12,True,,,False,2025-12-01,12,True
IE,Ireland,2026-01,1224539.0,,2026,1,True,,,False,2026-01-01,6,False
IE,Ireland,2026-02,1221937.0,,2026,2,True,,,False,2026-02-01,6,False
IE,Ireland,2026-03,1716080.0,,2026,3,True,,,False,2026-03-01,6,False
IE,Ireland,2026-04,2041601.0,,2026,4,True,,,False,2026-04-01,6,False
IE,Ireland,2026-05,3254432.0,,2026,5,True,,,False,2026-05-01,6,False
IE,Ireland,2026-06,3271656.0,,2026,6,True,,,False,2026-06-01,6,False
IE,Ireland,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
IT,Italy,2021-01,502362.0,,2021,1,True,,,False,2021-01-01,12,True
IT,Italy,2021-02,640089.0,,2021,2,True,,,False,2021-02-01,12,True
IT,Italy,2021-03,644179.0,,2021,3,True,,,False,2021-03-01,12,True
IT,Italy,2021-04,647209.0,,2021,4,True,,,False,2021-04-01,12,True
IT,Italy,2021-05,3486527.0,,2021,5,True,,,False,2021-05-01,12,True
IT,Italy,2021-06,9492166.0,,2021,6,True,,,False,2021-06-01,12,True
IT,Italy,2021-07,22608440.0,,2021,7,True,,,False,2021-07-01,12,True
IT,Italy,2021-08,27216979.0,,2021,8,True,,,False,2021-08-01,12,True
IT,Italy,2021-09,20574732.0,,2021,9,True,,,False,2021-09-01,12,True
IT,Italy,2021-10,11802436.0,,2021,10,True,,,False,2021-10-01,12,True
IT,Italy,2021-11,4250595.0,,2021,11,True,,,False,2021-11-01,12,True
IT,Italy,2021-12,4257461.0,,2021,12,True,,,False,2021-12-01,12,True
IT,Italy,2022-01,3881350.0,,2022,1,True,,,False,2022-01-01,12,True
IT,Italy,2022-02,5776549.0,,2022,2,True,,,False,2022-02-01,12,True
IT,Italy,2022-03,7198243.0,,2022,3,True,,,False,2022-03-01,12,True
IT,Italy,2022-04,12866335.0,,2022,4,True,,,False,2022-04-01,12,True
IT,Italy,2022-05,16817240.0,,2022,5,True,,,False,2022-05-01,12,True
IT,Italy,2022-06,27325183.0,,2022,6,True,,,False,2022-06-01,12,True
IT,Italy,2022-07,35717487.0,,2022,7,True,,,False,2022-07-01,12,True
IT,Italy,2022-08,34296007.0,,2022,8,True,,,False,2022-08-01,12,True
IT,Italy,2022-09,27365484.0,,2022,9,True,,,False,2022-09-01,12,True
IT,Italy,2022-10,16724538.0,,2022,10,True,,,False,2022-10-01,12,True
IT,Italy,2022-11,6471770.0,,2022,11,True,,,False,2022-11-01,12,True
IT,Italy,2022-12,6629248.0,,2022,12,True,,,False,2022-12-01,12,True
IT,Italy,2023-01,7566036.0,,2023,1,True,,,False,2023-01-01,12,True
IT,Italy,2023-02,9487659.0,,2023,2,True,,,False,2023-02-01,12,True
IT,Italy,2023-03,10433155.0,,2023,3,True,,,False,2023-03-01,12,True
IT,Italy,2023-04,16894983.0,,2023,4,True,,,False,2023-04-01,12,True
IT,Italy,2023-05,22454283.0,,2023,5,True,,,False,2023-05-01,12,True
IT,Italy,2023-06,29204324.0,,2023,6,True,,,False,2023-06-01,12,True
IT,Italy,2023-07,37989324.0,,2023,7,True,,,False,2023-07-01,12,True
IT,Italy,2023-08,36247678.0,,2023,8,True,,,False,2023-08-01,12,True
IT,Italy,2023-09,29981365.0,,2023,9,True,,,False,2023-09-01,12,True
IT,Italy,2023-10,19152955.0,,2023,10,True,,,False,2023-10-01,12,True
IT,Italy,2023-11,7277583.0,,2023,11,True,,,False,2023-11-01,12,True
IT,Italy,2023-12,7492910.0,,2023,12,True,,,False,2023-12-01,12,True
IT,Italy,2024-01,8678147.0,,2024,1,True,,,False,2024-01-01,12,True
IT,Italy,2024-02,10944970.0,,2024,2,True,,,False,2024-02-01,12,True
IT,Italy,2024-03,13177520.0,,2024,3,True,,,False,2024-03-01,12,True
IT,Italy,2024-04,16183884.0,,2024,4,True,,,False,2024-04-01,12,True
IT,Italy,2024-05,27571421.0,,2024,5,True,,,False,2024-05-01,12,True
IT,Italy,2024-06,29118746.0,,2024,6,True,,,False,2024-06-01,12,True
IT,Italy,2024-07,40484695.0,,2024,7,True,,,False,2024-07-01,12,True
IT,Italy,2024-08,38266053.0,,2024,8,True,,,False,2024-08-01,12,True
IT,Italy,2024-09,31496922.0,,2024,9,True,,,False,2024-09-01,12,True
IT,Italy,2024-10,21388824.0,,2024,10,True,,,False,2024-10-01,12,True
IT,Italy,2024-11,8107252.0,,2024,11,True,,,False,2024-11-01,12,True
IT,Italy,2024-12,8530009.0,,2024,12,True,,,False,2024-12-01,12,True
IT,Italy,2025-01,10890018.0,,2025,1,True,,,False,2025-01-01,12,True
IT,Italy,2025-02,12774043.0,,2025,2,True,,,False,2025-02-01,12,True
IT,Italy,2025-03,13982103.0,,2025,3,True,,,False,2025-03-01,12,True
IT,Italy,2025-04,21620106.0,,2025,4,True,,,False,2025-04-01,12,True
IT,Italy,2025-05,27351702.0,,2025,5,True,,,False,2025-05-01,12,True
IT,Italy,2025-06,38138375.0,,2025,6,True,,,False,2025-06-01,12,True
IT,Italy,2025-07,47804277.0,,2025,7,True,,,False,2025-07-01,12,True
IT,Italy,2025-08,44099703.0,,2025,8,True,,,False,2025-08-01,12,True
IT,Italy,2025-09,37496740.0,,2025,9,True,,,False,2025-09-01,12,True
IT,Italy,2025-10,25505377.0,,2025,10,True,,,False,2025-10-01,12,True
IT,Italy,2025-11,10443450.0,,2025,11,True,,,False,2025-11-01,12,True
IT,Italy,2025-12,11513717.0,,2025,12,True,,,False,2025-12-01,12,True
IT,Italy,2026-01,10373582.0,,2026,1,True,,,False,2026-01-01,6,False
IT,Italy,2026-02,13299739.0,,2026,2,True,,,False,2026-02-01,6,False
IT,Italy,2026-03,15464144.0,,2026,3,True,,,False,2026-03-01,6,False
IT,Italy,2026-04,23101679.0,,2026,4,True,,,False,2026-04-01,6,False
IT,Italy,2026-05,30113767.0,,2026,5,True,,,False,2026-05-01,6,False
IT,Italy,2026-06,37911559.0,,2026,6,True,,,False,2026-06-01,6,False
IT,Italy,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
LV,Latvia,2021-01,19537.0,,2021,1,True,,,False,2021-01-01,12,True
LV,Latvia,2021-02,17200.0,,2021,2,True,,,False,2021-02-01,12,True
LV,Latvia,2021-03,17412.0,,2021,3,True,,,False,2021-03-01,12,True
LV,Latvia,2021-04,20149.0,,2021,4,True,,,False,2021-04-01,12,True
LV,Latvia,2021-05,37139.0,,2021,5,True,,,False,2021-05-01,12,True
LV,Latvia,2021-06,40427.0,,2021,6,True,,,False,2021-06-01,12,True
LV,Latvia,2021-07,163960.0,,2021,7,True,,,False,2021-07-01,12,True
LV,Latvia,2021-08,198021.0,,2021,8,True,,,False,2021-08-01,12,True
LV,Latvia,2021-09,132112.0,,2021,9,True,,,False,2021-09-01,12,True
LV,Latvia,2021-10,97751.0,,2021,10,True,,,False,2021-10-01,12,True
LV,Latvia,2021-11,49967.0,,2021,11,True,,,False,2021-11-01,12,True
LV,Latvia,2021-12,69712.0,,2021,12,True,,,False,2021-12-01,12,True
LV,Latvia,2022-01,59791.0,,2022,1,True,,,False,2022-01-01,12,True
LV,Latvia,2022-02,72995.0,,2022,2,True,,,False,2022-02-01,12,True
LV,Latvia,2022-03,89620.0,,2022,3,True,,,False,2022-03-01,12,True
LV,Latvia,2022-04,143711.0,,2022,4,True,,,False,2022-04-01,12,True
LV,Latvia,2022-05,165463.0,,2022,5,True,,,False,2022-05-01,12,True
LV,Latvia,2022-06,232080.0,,2022,6,True,,,False,2022-06-01,12,True
LV,Latvia,2022-07,333123.0,,2022,7,True,,,False,2022-07-01,12,True
LV,Latvia,2022-08,332905.0,,2022,8,True,,,False,2022-08-01,12,True
LV,Latvia,2022-09,206795.0,,2022,9,True,,,False,2022-09-01,12,True
LV,Latvia,2022-10,193402.0,,2022,10,True,,,False,2022-10-01,12,True
LV,Latvia,2022-11,136235.0,,2022,11,True,,,False,2022-11-01,12,True
LV,Latvia,2022-12,147101.0,,2022,12,True,,,False,2022-12-01,12,True
LV,Latvia,2023-01,118573.0,,2023,1,True,,,False,2023-01-01,12,True
LV,Latvia,2023-02,129609.0,,2023,2,True,,,False,2023-02-01,12,True
LV,Latvia,2023-03,135327.0,,2023,3,True,,,False,2023-03-01,12,True
LV,Latvia,2023-04,185902.0,,2023,4,True,,,False,2023-04-01,12,True
LV,Latvia,2023-05,227103.0,,2023,5,True,,,False,2023-05-01,12,True
LV,Latvia,2023-06,266319.0,,2023,6,True,,,False,2023-06-01,12,True
LV,Latvia,2023-07,405395.0,,2023,7,True,,,False,2023-07-01,12,True
LV,Latvia,2023-08,360176.0,,2023,8,True,,,False,2023-08-01,12,True
LV,Latvia,2023-09,230780.0,,2023,9,True,,,False,2023-09-01,12,True
LV,Latvia,2023-10,192859.0,,2023,10,True,,,False,2023-10-01,12,True
LV,Latvia,2023-11,151270.0,,2023,11,True,,,False,2023-11-01,12,True
LV,Latvia,2023-12,174471.0,,2023,12,True,,,False,2023-12-01,12,True
LV,Latvia,2024-01,120028.0,,2024,1,True,,,False,2024-01-01,12,True
LV,Latvia,2024-02,126150.0,,2024,2,True,,,False,2024-02-01,12,True
LV,Latvia,2024-03,162114.0,,2024,3,True,,,False,2024-03-01,12,True
LV,Latvia,2024-04,186684.0,,2024,4,True,,,False,2024-04-01,12,True
LV,Latvia,2024-05,243717.0,,2024,5,True,,,False,2024-05-01,12,True
LV,Latvia,2024-06,304907.0,,2024,6,True,,,False,2024-06-01,12,True
LV,Latvia,2024-07,429829.0,,2024,7,True,,,False,2024-07-01,12,True
LV,Latvia,2024-08,410285.0,,2024,8,True,,,False,2024-08-01,12,True
LV,Latvia,2024-09,251574.0,,2024,9,True,,,False,2024-09-01,12,True
LV,Latvia,2024-10,216094.0,,2024,10,True,,,False,2024-10-01,12,True
LV,Latvia,2024-11,182175.0,,2024,11,True,,,False,2024-11-01,12,True
LV,Latvia,2024-12,207696.0,,2024,12,True,,,False,2024-12-01,12,True
LV,Latvia,2025-01,156381.0,,2025,1,True,,,False,2025-01-01,12,True
LV,Latvia,2025-02,155629.0,,2025,2,True,,,False,2025-02-01,12,True
LV,Latvia,2025-03,171924.0,,2025,3,True,,,False,2025-03-01,12,True
LV,Latvia,2025-04,215186.0,,2025,4,True,,,False,2025-04-01,12,True
LV,Latvia,2025-05,276117.0,,2025,5,True,,,False,2025-05-01,12,True
LV,Latvia,2025-06,314926.0,,2025,6,True,,,False,2025-06-01,12,True
LV,Latvia,2025-07,447574.0,,2025,7,True,,,False,2025-07-01,12,True
LV,Latvia,2025-08,439303.0,,2025,8,True,,,False,2025-08-01,12,True
LV,Latvia,2025-09,275861.0,,2025,9,True,,,False,2025-09-01,12,True
LV,Latvia,2025-10,224405.0,,2025,10,True,,,False,2025-10-01,12,True
LV,Latvia,2025-11,179448.0,,2025,11,True,,,False,2025-11-01,12,True
LV,Latvia,2025-12,219568.0,,2025,12,True,,,False,2025-12-01,12,True
LV,Latvia,2026-01,146758.0,,2026,1,True,,,False,2026-01-01,6,False
LV,Latvia,2026-02,137756.0,,2026,2,True,,,False,2026-02-01,6,False
LV,Latvia,2026-03,162892.0,,2026,3,True,,,False,2026-03-01,6,False
LV,Latvia,2026-04,207760.0,,2026,4,True,,,False,2026-04-01,6,False
LV,Latvia,2026-05,262411.0,,2026,5,True,,,False,2026-05-01,6,False
LV,Latvia,2026-06,317330.0,,2026,6,True,,,False,2026-06-01,6,False
LV,Latvia,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
LT,Lithuania,2021-01,29796.0,,2021,1,True,,,False,2021-01-01,12,True
LT,Lithuania,2021-02,31103.0,,2021,2,True,,,False,2021-02-01,12,True
LT,Lithuania,2021-03,37199.0,,2021,3,True,,,False,2021-03-01,12,True
LT,Lithuania,2021-04,42491.0,,2021,4,True,,,False,2021-04-01,12,True
LT,Lithuania,2021-05,53515.0,,2021,5,True,,,False,2021-05-01,12,True
LT,Lithuania,2021-06,75170.0,,2021,6,True,,,False,2021-06-01,12,True
LT,Lithuania,2021-07,159111.0,,2021,7,True,,,False,2021-07-01,12,True
LT,Lithuania,2021-08,199941.0,,2021,8,True,,,False,2021-08-01,12,True
LT,Lithuania,2021-09,172351.0,,2021,9,True,,,False,2021-09-01,12,True
LT,Lithuania,2021-10,145539.0,,2021,10,True,,,False,2021-10-01,12,True
LT,Lithuania,2021-11,122889.0,,2021,11,True,,,False,2021-11-01,12,True
LT,Lithuania,2021-12,113690.0,,2021,12,True,,,False,2021-12-01,12,True
LT,Lithuania,2022-01,96415.0,,2022,1,True,,,False,2022-01-01,12,True
LT,Lithuania,2022-02,108854.0,,2022,2,True,,,False,2022-02-01,12,True
LT,Lithuania,2022-03,170417.0,,2022,3,True,,,False,2022-03-01,12,True
LT,Lithuania,2022-04,199201.0,,2022,4,True,,,False,2022-04-01,12,True
LT,Lithuania,2022-05,240332.0,,2022,5,True,,,False,2022-05-01,12,True
LT,Lithuania,2022-06,274612.0,,2022,6,True,,,False,2022-06-01,12,True
LT,Lithuania,2022-07,321199.0,,2022,7,True,,,False,2022-07-01,12,True
LT,Lithuania,2022-08,329173.0,,2022,8,True,,,False,2022-08-01,12,True
LT,Lithuania,2022-09,263667.0,,2022,9,True,,,False,2022-09-01,12,True
LT,Lithuania,2022-10,231049.0,,2022,10,True,,,False,2022-10-01,12,True
LT,Lithuania,2022-11,198751.0,,2022,11,True,,,False,2022-11-01,12,True
LT,Lithuania,2022-12,180774.0,,2022,12,True,,,False,2022-12-01,12,True
LT,Lithuania,2023-01,173065.0,,2023,1,True,,,False,2023-01-01,12,True
LT,Lithuania,2023-02,161084.0,,2023,2,True,,,False,2023-02-01,12,True
LT,Lithuania,2023-03,207352.0,,2023,3,True,,,False,2023-03-01,12,True
