country_code,country,period,foreign_arrivals,status,year,month,value_available,is_estimated,is_low_reliability,is_confidential,date,months_available,complete_12_month_year
AT,Austria,2021-01,39058.0,,2021,1,True,,,False,2021-01-01,12,True
AT,Austria,2021-02,43690.0,,2021,2,True,,,False,2021-02-01,12,True
AT,Austria,2021-03,54888.0,,2021,3,True,,,False,2021-03-01,12,True
AT,Austria,2021-04,57536.0,,2021,4,True,,,False,2021-04-01,12,True
AT,Austria,2021-05,312967.0,,2021,5,True,,,False,2021-05-01,12,True
AT,Austria,2021-06,918347.0,,2021,6,True,,,False,2021-06-01,12,True
AT,Austria,2021-07,2214022.0,,2021,7,True,,,False,2021-07-01,12,True
AT,Austria,2021-08,2894854.0,,2021,8,True,,,False,2021-08-01,12,True
AT,Austria,2021-09,1897910.0,,2021,9,True,,,False,2021-09-01,12,True
AT,Austria,2021-10,1322877.0,,2021,10,True,,,False,2021-10-01,12,True
AT,Austria,2021-11,488331.0,,2021,11,True,,,False,2021-11-01,12,True
AT,Austria,2021-12,853604.0,,2021,12,True,,,False,2021-12-01,12,True
AT,Austria,2022-01,1315950.0,,2022,1,True,,,False,2022-01-01,12,True
AT,Austria,2022-02,1783825.0,,2022,2,True,,,False,2022-02-01,12,True
AT,Austria,2022-03,1641977.0,,2022,3,True,,,False,2022-03-01,12,True
AT,Austria,2022-04,1251136.0,,2022,4,True,,,False,2022-04-01,12,True
AT,Austria,2022-05,1292392.0,,2022,5,True,,,False,2022-05-01,12,True
AT,Austria,2022-06,2152613.0,,2022,6,True,,,False,2022-06-01,12,True
AT,Austria,2022-07,3230062.0,,2022,7,True,,,False,2022-07-01,12,True
AT,Austria,2022-08,3345872.0,,2022,8,True,,,False,2022-08-01,12,True
AT,Austria,2022-09,2213755.0,,2022,9,True,,,False,2022-09-01,12,True
AT,Austria,2022-10,1567185.0,,2022,10,True,,,False,2022-10-01,12,True
AT,Austria,2022-11,969505.0,,2022,11,True,,,False,2022-11-01,12,True
AT,Austria,2022-12,2110061.0,,2022,12,True,,,False,2022-12-01,12,True
AT,Austria,2023-01,2233219.0,,2023,1,True,,,False,2023-01-01,12,True
AT,Austria,2023-02,2470134.0,,2023,2,True,,,False,2023-02-01,12,True
AT,Austria,2023-03,2033428.0,,2023,3,True,,,False,2023-03-01,12,True
AT,Austria,2023-04,1575648.0,,2023,4,True,,,False,2023-04-01,12,True
AT,Austria,2023-05,1703390.0,,2023,5,True,,,False,2023-05-01,12,True
AT,Austria,2023-06,2466592.0,,2023,6,True,,,False,2023-06-01,12,True
AT,Austria,2023-07,3516974.0,,2023,7,True,,,False,2023-07-01,12,True
AT,Austria,2023-08,3464494.0,,2023,8,True,,,False,2023-08-01,12,True
AT,Austria,2023-09,2567142.0,,2023,9,True,,,False,2023-09-01,12,True
AT,Austria,2023-10,1696261.0,,2023,10,True,,,False,2023-10-01,12,True
AT,Austria,2023-11,1112206.0,,2023,11,True,,,False,2023-11-01,12,True
AT,Austria,2023-12,2373325.0,,2023,12,True,,,False,2023-12-01,12,True
AT,Austria,2024-01,2358309.0,,2024,1,True,,,False,2024-01-01,12,True
AT,Austria,2024-02,2630802.0,,2024,2,True,,,False,2024-02-01,12,True
AT,Austria,2024-03,2406356.0,,2024,3,True,,,False,2024-03-01,12,True
AT,Austria,2024-04,1315446.0,,2024,4,True,,,False,2024-04-01,12,True
AT,Austria,2024-05,2005575.0,,2024,5,True,,,False,2024-05-01,12,True
AT,Austria,2024-06,2430223.0,,2024,6,True,,,False,2024-06-01,12,True
AT,Austria,2024-07,3537640.0,,2024,7,True,,,False,2024-07-01,12,True
AT,Austria,2024-08,3834760.0,,2024,8,True,,,False,2024-08-01,12,True
AT,Austria,2024-09,2332828.0,,2024,9,True,,,False,2024-09-01,12,True
AT,Austria,2024-10,1879398.0,,2024,10,True,,,False,2024-10-01,12,True
AT,Austria,2024-11,1210905.0,,2024,11,True,,,False,2024-11-01,12,True
AT,Austria,2024-12,2556391.0,,2024,12,True,,,False,2024-12-01,12,True
AT,Austria,2025-01,2535697.0,,2025,1,True,,,False,2025-01-01,12,True
AT,Austria,2025-02,2520326.0,,2025,2,True,,,False,2025-02-01,12,True
AT,Austria,2025-03,2205951.0,,2025,3,True,,,False,2025-03-01,12,True
AT,Austria,2025-04,1715441.0,,2025,4,True,,,False,2025-04-01,12,True
AT,Austria,2025-05,1856980.0,,2025,5,True,,,False,2025-05-01,12,True
AT,Austria,2025-06,2806528.0,,2025,6,True,,,False,2025-06-01,12,True
AT,Austria,2025-07,3514470.0,,2025,7,True,,,False,2025-07-01,12,True
AT,Austria,2025-08,3938140.0,,2025,8,True,,,False,2025-08-01,12,True
AT,Austria,2025-09,2553366.0,,2025,9,True,,,False,2025-09-01,12,True
AT,Austria,2025-10,1984985.0,,2025,10,True,,,False,2025-10-01,12,True
AT,Austria,2025-11,1334345.0,,2025,11,True,,,False,2025-11-01,12,True
AT,Austria,2025-12,2797944.0,,2025,12,True,,,False,2025-12-01,12,True
AT,Austria,2026-01,2759945.0,,2026,1,True,,,False,2026-01-01,6,False
AT,Austria,2026-02,2685893.0,,2026,2,True,,,False,2026-02-01,6,False
AT,Austria,2026-03,2135781.0,,2026,3,True,,,False,2026-03-01,6,False
AT,Austria,2026-04,1617325.0,,2026,4,True,,,False,2026-04-01,6,False
AT,Austria,2026-05,2142459.0,,2026,5,True,,,False,2026-05-01,6,False
AT,Austria,2026-06,2666783.0,,2026,6,True,,,False,2026-06-01,6,False
AT,Austria,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
BE,Belgium,2021-01,,,2021,1,False,,,False,2021-01-01,11,False
BE,Belgium,2021-02,51107.0,,2021,2,True,,,False,2021-02-01,11,False
BE,Belgium,2021-03,60624.0,,2021,3,True,,,False,2021-03-01,11,False
BE,Belgium,2021-04,72867.0,,2021,4,True,,,False,2021-04-01,11,False
BE,Belgium,2021-05,154353.0,,2021,5,True,,,False,2021-05-01,11,False
BE,Belgium,2021-06,199911.0,,2021,6,True,,,False,2021-06-01,11,False
BE,Belgium,2021-07,373546.0,,2021,7,True,,,False,2021-07-01,11,False
BE,Belgium,2021-08,497774.0,,2021,8,True,,,False,2021-08-01,11,False
BE,Belgium,2021-09,419063.0,,2021,9,True,,,False,2021-09-01,11,False
BE,Belgium,2021-10,574883.0,,2021,10,True,,,False,2021-10-01,11,False
BE,Belgium,2021-11,395192.0,,2021,11,True,,,False,2021-11-01,11,False
BE,Belgium,2021-12,389487.0,,2021,12,True,,,False,2021-12-01,11,False
BE,Belgium,2022-01,339014.0,,2022,1,True,,,False,2022-01-01,12,True
BE,Belgium,2022-02,371362.0,,2022,2,True,,,False,2022-02-01,12,True
BE,Belgium,2022-03,478793.0,,2022,3,True,,,False,2022-03-01,12,True
BE,Belgium,2022-04,714103.0,,2022,4,True,,,False,2022-04-01,12,True
BE,Belgium,2022-05,768822.0,,2022,5,True,,,False,2022-05-01,12,True
BE,Belgium,2022-06,783694.0,,2022,6,True,,,False,2022-06-01,12,True
BE,Belgium,2022-07,933206.0,,2022,7,True,,,False,2022-07-01,12,True
BE,Belgium,2022-08,980586.0,,2022,8,True,,,False,2022-08-01,12,True
BE,Belgium,2022-09,748070.0,,2022,9,True,,,False,2022-09-01,12,True
BE,Belgium,2022-10,808170.0,,2022,10,True,,,False,2022-10-01,12,True
BE,Belgium,2022-11,604620.0,,2022,11,True,,,False,2022-11-01,12,True
BE,Belgium,2022-12,689721.0,,2022,12,True,,,False,2022-12-01,12,True
BE,Belgium,2023-01,500282.0,,2023,1,True,,,False,2023-01-01,12,True
BE,Belgium,2023-02,556361.0,,2023,2,True,,,False,2023-02-01,12,True
BE,Belgium,2023-03,653083.0,,2023,3,True,,,False,2023-03-01,12,True
BE,Belgium,2023-04,887293.0,,2023,4,True,,,False,2023-04-01,12,True
BE,Belgium,2023-05,900789.0,,2023,5,True,,,False,2023-05-01,12,True
BE,Belgium,2023-06,859549.0,,2023,6,True,,,False,2023-06-01,12,True
BE,Belgium,2023-07,973777.0,,2023,7,True,,,False,2023-07-01,12,True
BE,Belgium,2023-08,981846.0,,2023,8,True,,,False,2023-08-01,12,True
BE,Belgium,2023-09,821984.0,,2023,9,True,,,False,2023-09-01,12,True
BE,Belgium,2023-10,814918.0,,2023,10,True,,,False,2023-10-01,12,True
BE,Belgium,2023-11,606785.0,,2023,11,True,,,False,2023-11-01,12,True
BE,Belgium,2023-12,722904.0,,2023,12,True,,,False,2023-12-01,12,True
BE,Belgium,2024-01,508290.0,,2024,1,True,,,False,2024-01-01,12,True
BE,Belgium,2024-02,587129.0,,2024,2,True,,,False,2024-02-01,12,True
BE,Belgium,2024-03,753348.0,,2024,3,True,,,False,2024-03-01,12,True
BE,Belgium,2024-04,810270.0,,2024,4,True,,,False,2024-04-01,12,True
BE,Belgium,2024-05,960595.0,,2024,5,True,,,False,2024-05-01,12,True
BE,Belgium,2024-06,855666.0,,2024,6,True,,,False,2024-06-01,12,True
BE,Belgium,2024-07,1004064.0,,2024,7,True,,,False,2024-07-01,12,True
BE,Belgium,2024-08,1059024.0,,2024,8,True,,,False,2024-08-01,12,True
BE,Belgium,2024-09,801323.0,,2024,9,True,,,False,2024-09-01,12,True
BE,Belgium,2024-10,849881.0,,2024,10,True,,,False,2024-10-01,12,True
BE,Belgium,2024-11,686450.0,,2024,11,True,,,False,2024-11-01,12,True
BE,Belgium,2024-12,762147.0,,2024,12,True,,,False,2024-12-01,12,True
BE,Belgium,2025-01,525590.0,,2025,1,True,,,False,2025-01-01,12,True
BE,Belgium,2025-02,608308.0,,2025,2,True,,,False,2025-02-01,12,True
BE,Belgium,2025-03,679136.0,,2025,3,True,,,False,2025-03-01,12,True
BE,Belgium,2025-04,957790.0,,2025,4,True,,,False,2025-04-01,12,True
BE,Belgium,2025-05,988605.0,,2025,5,True,,,False,2025-05-01,12,True
BE,Belgium,2025-06,973925.0,,2025,6,True,,,False,2025-06-01,12,True
BE,Belgium,2025-07,1047075.0,,2025,7,True,,,False,2025-07-01,12,True
BE,Belgium,2025-08,1103581.0,,2025,8,True,,,False,2025-08-01,12,True
BE,Belgium,2025-09,827375.0,,2025,9,True,,,False,2025-09-01,12,True
BE,Belgium,2025-10,910949.0,,2025,10,True,,,False,2025-10-01,12,True
BE,Belgium,2025-11,685586.0,,2025,11,True,,,False,2025-11-01,12,True
BE,Belgium,2025-12,819907.0,,2025,12,True,,,False,2025-12-01,12,True
BE,Belgium,2026-01,525400.0,,2026,1,True,,,False,2026-01-01,6,False
BE,Belgium,2026-02,582026.0,,2026,2,True,,,False,2026-02-01,6,False
BE,Belgium,2026-03,698722.0,,2026,3,True,,,False,2026-03-01,6,False
BE,Belgium,2026-04,932799.0,,2026,4,True,,,False,2026-04-01,6,False
BE,Belgium,2026-05,990747.0,u,2026,5,True,False,True,False,2026-05-01,6,False
BE,Belgium,2026-06,869194.0,u,2026,6,True,False,True,False,2026-06-01,6,False
BE,Belgium,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
BG,Bulgaria,2021-01,,|C,2021,1,False,False,False,True,2021-01-01,6,False
BG,Bulgaria,2021-02,,|C,2021,2,False,False,False,True,2021-02-01,6,False
BG,Bulgaria,2021-03,,|C,2021,3,False,False,False,True,2021-03-01,6,False
BG,Bulgaria,2021-04,,|C,2021,4,False,False,False,True,2021-04-01,6,False
BG,Bulgaria,2021-05,,|C,2021,5,False,False,False,True,2021-05-01,6,False
BG,Bulgaria,2021-06,183829.0,,2021,6,True,,,False,2021-06-01,6,False
BG,Bulgaria,2021-07,483739.0,,2021,7,True,,,False,2021-07-01,6,False
BG,Bulgaria,2021-08,630737.0,,2021,8,True,,,False,2021-08-01,6,False
BG,Bulgaria,2021-09,232900.0,,2021,9,True,,,False,2021-09-01,6,False
BG,Bulgaria,2021-10,,|C,2021,10,False,False,False,True,2021-10-01,6,False
BG,Bulgaria,2021-11,48666.0,,2021,11,True,,,False,2021-11-01,6,False
BG,Bulgaria,2021-12,58783.0,,2021,12,True,,,False,2021-12-01,6,False
BG,Bulgaria,2022-01,,|C,2022,1,False,False,False,True,2022-01-01,6,False
BG,Bulgaria,2022-02,,|C,2022,2,False,False,False,True,2022-02-01,6,False
BG,Bulgaria,2022-03,,|C,2022,3,False,False,False,True,2022-03-01,6,False
BG,Bulgaria,2022-04,103379.0,,2022,4,True,,,False,2022-04-01,6,False
BG,Bulgaria,2022-05,159984.0,,2022,5,True,,,False,2022-05-01,6,False
BG,Bulgaria,2022-06,375634.0,,2022,6,True,,,False,2022-06-01,6,False
BG,Bulgaria,2022-07,678431.0,,2022,7,True,,,False,2022-07-01,6,False
BG,Bulgaria,2022-08,787982.0,,2022,8,True,,,False,2022-08-01,6,False
BG,Bulgaria,2022-09,346494.0,,2022,9,True,,,False,2022-09-01,6,False
BG,Bulgaria,2022-10,,|C,2022,10,False,False,False,True,2022-10-01,6,False
BG,Bulgaria,2022-11,,|C,2022,11,False,False,False,True,2022-11-01,6,False
BG,Bulgaria,2022-12,,|C,2022,12,False,False,False,True,2022-12-01,6,False
BG,Bulgaria,2023-01,,|C,2023,1,False,False,False,True,2023-01-01,7,False
BG,Bulgaria,2023-02,,|C,2023,2,False,False,False,True,2023-02-01,7,False
BG,Bulgaria,2023-03,,|C,2023,3,False,False,False,True,2023-03-01,7,False
BG,Bulgaria,2023-04,133755.0,,2023,4,True,,,False,2023-04-01,7,False
BG,Bulgaria,2023-05,186595.0,,2023,5,True,,,False,2023-05-01,7,False
BG,Bulgaria,2023-06,501537.0,,2023,6,True,,,False,2023-06-01,7,False
BG,Bulgaria,2023-07,766349.0,,2023,7,True,,,False,2023-07-01,7,False
BG,Bulgaria,2023-08,834609.0,,2023,8,True,,,False,2023-08-01,7,False
BG,Bulgaria,2023-09,421013.0,,2023,9,True,,,False,2023-09-01,7,False
BG,Bulgaria,2023-10,148950.0,,2023,10,True,,,False,2023-10-01,7,False
BG,Bulgaria,2023-11,,|C,2023,11,False,False,False,True,2023-11-01,7,False
BG,Bulgaria,2023-12,,|C,2023,12,False,False,False,True,2023-12-01,7,False
BG,Bulgaria,2024-01,141347.0,,2024,1,True,,,False,2024-01-01,12,True
BG,Bulgaria,2024-02,141563.0,,2024,2,True,,,False,2024-02-01,12,True
BG,Bulgaria,2024-03,131118.0,,2024,3,True,,,False,2024-03-01,12,True
BG,Bulgaria,2024-04,125051.0,,2024,4,True,,,False,2024-04-01,12,True
BG,Bulgaria,2024-05,240754.0,,2024,5,True,,,False,2024-05-01,12,True
BG,Bulgaria,2024-06,520816.0,,2024,6,True,,,False,2024-06-01,12,True
BG,Bulgaria,2024-07,18240.0,,2024,7,True,,,False,2024-07-01,12,True
BG,Bulgaria,2024-08,870223.0,,2024,8,True,,,False,2024-08-01,12,True
BG,Bulgaria,2024-09,432014.0,,2024,9,True,,,False,2024-09-01,12,True
BG,Bulgaria,2024-10,151935.0,,2024,10,True,,,False,2024-10-01,12,True
BG,Bulgaria,2024-11,102793.0,,2024,11,True,,,False,2024-11-01,12,True
BG,Bulgaria,2024-12,118155.0,,2024,12,True,,,False,2024-12-01,12,True
BG,Bulgaria,2025-01,168857.0,,2025,1,True,,,False,2025-01-01,11,False
BG,Bulgaria,2025-02,154492.0,,2025,2,True,,,False,2025-02-01,11,False
BG,Bulgaria,2025-03,,,2025,3,False,,,False,2025-03-01,11,False
BG,Bulgaria,2025-04,153977.0,,2025,4,True,,,False,2025-04-01,11,False
BG,Bulgaria,2025-05,250790.0,,2025,5,True,,,False,2025-05-01,11,False
BG,Bulgaria,2025-06,593093.0,,2025,6,True,,,False,2025-06-01,11,False
BG,Bulgaria,2025-07,835255.0,,2025,7,True,,,False,2025-07-01,11,False
BG,Bulgaria,2025-08,918827.0,,2025,8,True,,,False,2025-08-01,11,False
BG,Bulgaria,2025-09,471332.0,,2025,9,True,,,False,2025-09-01,11,False
BG,Bulgaria,2025-10,182511.0,,2025,10,True,,,False,2025-10-01,11,False
BG,Bulgaria,2025-11,131515.0,,2025,11,True,,,False,2025-11-01,11,False
BG,Bulgaria,2025-12,133648.0,,2025,12,True,,,False,2025-12-01,11,False
BG,Bulgaria,2026-01,170186.0,,2026,1,True,,,False,2026-01-01,6,False
BG,Bulgaria,2026-02,153109.0,,2026,2,True,,,False,2026-02-01,6,False
BG,Bulgaria,2026-03,132290.0,,2026,3,True,,,False,2026-03-01,6,False
BG,Bulgaria,2026-04,140648.0,,2026,4,True,,,False,2026-04-01,6,False
BG,Bulgaria,2026-05,274214.0,,2026,5,True,,,False,2026-05-01,6,False
BG,Bulgaria,2026-06,563103.0,,2026,6,True,,,False,2026-06-01,6,False
BG,Bulgaria,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
HR,Croatia,2021-01,16399.0,,2021,1,True,,,False,2021-01-01,12,True
HR,Croatia,2021-02,20350.0,,2021,2,True,,,False,2021-02-01,12,True
HR,Croatia,2021-03,44641.0,,2021,3,True,,,False,2021-03-01,12,True
HR,Croatia,2021-04,98338.0,,2021,4,True,,,False,2021-04-01,12,True
HR,Croatia,2021-05,274875.0,,2021,5,True,,,False,2021-05-01,12,True
HR,Croatia,2021-06,1095204.0,,2021,6,True,,,False,2021-06-01,12,True
HR,Croatia,2021-07,3164868.0,,2021,7,True,,,False,2021-07-01,12,True
HR,Croatia,2021-08,3671381.0,,2021,8,True,,,False,2021-08-01,12,True
HR,Croatia,2021-09,1565767.0,,2021,9,True,,,False,2021-09-01,12,True
HR,Croatia,2021-10,461917.0,,2021,10,True,,,False,2021-10-01,12,True
HR,Croatia,2021-11,107728.0,,2021,11,True,,,False,2021-11-01,12,True
HR,Croatia,2021-12,118582.0,,2021,12,True,,,False,2021-12-01,12,True
HR,Croatia,2022-01,73491.0,,2022,1,True,,,False,2022-01-01,12,True
HR,Croatia,2022-02,115686.0,,2022,2,True,,,False,2022-02-01,12,True
HR,Croatia,2022-03,191091.0,,2022,3,True,,,False,2022-03-01,12,True
HR,Croatia,2022-04,641807.0,,2022,4,True,,,False,2022-04-01,12,True
HR,Croatia,2022-05,976165.0,,2022,5,True,,,False,2022-05-01,12,True
HR,Croatia,2022-06,2368950.0,,2022,6,True,,,False,2022-06-01,12,True
HR,Croatia,2022-07,4005537.0,,2022,7,True,,,False,2022-07-01,12,True
HR,Croatia,2022-08,4012543.0,,2022,8,True,,,False,2022-08-01,12,True
HR,Croatia,2022-09,1867311.0,,2022,9,True,,,False,2022-09-01,12,True
HR,Croatia,2022-10,691237.0,,2022,10,True,,,False,2022-10-01,12,True
HR,Croatia,2022-11,184139.0,,2022,11,True,,,False,2022-11-01,12,True
HR,Croatia,2022-12,194267.0,,2022,12,True,,,False,2022-12-01,12,True
HR,Croatia,2023-01,114576.0,,2023,1,True,,,False,2023-01-01,12,True
HR,Croatia,2023-02,143246.0,,2023,2,True,,,False,2023-02-01,12,True
HR,Croatia,2023-03,272977.0,,2023,3,True,,,False,2023-03-01,12,True
HR,Croatia,2023-04,870396.0,,2023,4,True,,,False,2023-04-01,12,True
HR,Croatia,2023-05,1373300.0,,2023,5,True,,,False,2023-05-01,12,True
HR,Croatia,2023-06,2445406.0,,2023,6,True,,,False,2023-06-01,12,True
HR,Croatia,2023-07,4157021.0,,2023,7,True,,,False,2023-07-01,12,True
HR,Croatia,2023-08,4063123.0,,2023,8,True,,,False,2023-08-01,12,True
HR,Croatia,2023-09,2156950.0,,2023,9,True,,,False,2023-09-01,12,True
HR,Croatia,2023-10,814931.0,,2023,10,True,,,False,2023-10-01,12,True
HR,Croatia,2023-11,213448.0,,2023,11,True,,,False,2023-11-01,12,True
HR,Croatia,2023-12,228270.0,,2023,12,True,,,False,2023-12-01,12,True
HR,Croatia,2024-01,117846.0,,2024,1,True,,,False,2024-01-01,12,True
HR,Croatia,2024-02,169375.0,,2024,2,True,,,False,2024-02-01,12,True
HR,Croatia,2024-03,370826.0,,2024,3,True,,,False,2024-03-01,12,True
HR,Croatia,2024-04,813405.0,,2024,4,True,,,False,2024-04-01,12,True
HR,Croatia,2024-05,1658437.0,,2024,5,True,,,False,2024-05-01,12,True
HR,Croatia,2024-06,2531497.0,,2024,6,True,,,False,2024-06-01,12,True
HR,Croatia,2024-07,4039202.0,,2024,7,True,,,False,2024-07-01,12,True
HR,Croatia,2024-08,4246093.0,,2024,8,True,,,False,2024-08-01,12,True
HR,Croatia,2024-09,2053282.0,,2024,9,True,,,False,2024-09-01,12,True
HR,Croatia,2024-10,897685.0,,2024,10,True,,,False,2024-10-01,12,True
HR,Croatia,2024-11,241132.0,,2024,11,True,,,False,2024-11-01,12,True
HR,Croatia,2024-12,238317.0,,2024,12,True,,,False,2024-12-01,12,True
HR,Croatia,2025-01,132391.0,,2025,1,True,,,False,2025-01-01,12,True
HR,Croatia,2025-02,158579.0,,2025,2,True,,,False,2025-02-01,12,True
HR,Croatia,2025-03,259761.0,,2025,3,True,,,False,2025-03-01,12,True
HR,Croatia,2025-04,956116.0,,2025,4,True,,,False,2025-04-01,12,True
HR,Croatia,2025-05,1510107.0,,2025,5,True,,,False,2025-05-01,12,True
HR,Croatia,2025-06,2833901.0,,2025,6,True,,,False,2025-06-01,12,True
HR,Croatia,2025-07,3975888.0,,2025,7,True,,,False,2025-07-01,12,True
HR,Croatia,2025-08,4248268.0,,2025,8,True,,,False,2025-08-01,12,True
HR,Croatia,2025-09,2156971.0,,2025,9,True,,,False,2025-09-01,12,True
HR,Croatia,2025-10,906667.0,,2025,10,True,,,False,2025-10-01,12,True
HR,Croatia,2025-11,218048.0,,2025,11,True,,,False,2025-11-01,12,True
HR,Croatia,2025-12,255954.0,,2025,12,True,,,False,2025-12-01,12,True
HR,Croatia,2026-01,123811.0,,2026,1,True,,,False,2026-01-01,6,False
HR,Croatia,2026-02,169796.0,,2026,2,True,,,False,2026-02-01,6,False
HR,Croatia,2026-03,309070.0,,2026,3,True,,,False,2026-03-01,6,False
HR,Croatia,2026-04,912435.0,,2026,4,True,,,False,2026-04-01,6,False
HR,Croatia,2026-05,1679960.0,,2026,5,True,,,False,2026-05-01,6,False
HR,Croatia,2026-06,2582894.0,,2026,6,True,,,False,2026-06-01,6,False
HR,Croatia,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
CY,Cyprus,2021-01,36361.0,,2021,1,True,,,False,2021-01-01,12,True
CY,Cyprus,2021-02,8842.0,,2021,2,True,,,False,2021-02-01,12,True
CY,Cyprus,2021-03,13007.0,,2021,3,True,,,False,2021-03-01,12,True
CY,Cyprus,2021-04,32696.0,,2021,4,True,,,False,2021-04-01,12,True
CY,Cyprus,2021-05,70004.0,,2021,5,True,,,False,2021-05-01,12,True
CY,Cyprus,2021-06,140693.0,,2021,6,True,,,False,2021-06-01,12,True
CY,Cyprus,2021-07,207368.0,,2021,7,True,,,False,2021-07-01,12,True
CY,Cyprus,2021-08,236125.0,,2021,8,True,,,False,2021-08-01,12,True
CY,Cyprus,2021-09,226907.0,,2021,9,True,,,False,2021-09-01,12,True
CY,Cyprus,2021-10,280821.0,,2021,10,True,,,False,2021-10-01,12,True
CY,Cyprus,2021-11,114479.0,,2021,11,True,,,False,2021-11-01,12,True
CY,Cyprus,2021-12,66384.0,,2021,12,True,,,False,2021-12-01,12,True
CY,Cyprus,2022-01,32630.0,,2022,1,True,,,False,2022-01-01,12,True
CY,Cyprus,2022-02,44521.0,,2022,2,True,,,False,2022-02-01,12,True
CY,Cyprus,2022-03,74479.0,,2022,3,True,,,False,2022-03-01,12,True
CY,Cyprus,2022-04,178369.0,,2022,4,True,,,False,2022-04-01,12,True
CY,Cyprus,2022-05,224489.0,,2022,5,True,,,False,2022-05-01,12,True
CY,Cyprus,2022-06,267201.0,,2022,6,True,,,False,2022-06-01,12,True
CY,Cyprus,2022-07,305688.0,,2022,7,True,,,False,2022-07-01,12,True
CY,Cyprus,2022-08,301005.0,,2022,8,True,,,False,2022-08-01,12,True
CY,Cyprus,2022-09,286230.0,,2022,9,True,,,False,2022-09-01,12,True
CY,Cyprus,2022-10,277781.0,,2022,10,True,,,False,2022-10-01,12,True
CY,Cyprus,2022-11,104952.0,,2022,11,True,,,False,2022-11-01,12,True
CY,Cyprus,2022-12,76926.0,,2022,12,True,,,False,2022-12-01,12,True
CY,Cyprus,2023-01,59279.0,,2023,1,True,,,False,2023-01-01,12,True
CY,Cyprus,2023-02,72546.0,,2023,2,True,,,False,2023-02-01,12,True
CY,Cyprus,2023-03,113816.0,,2023,3,True,,,False,2023-03-01,12,True
CY,Cyprus,2023-04,217428.0,,2023,4,True,,,False,2023-04-01,12,True
CY,Cyprus,2023-05,275095.0,,2023,5,True,,,False,2023-05-01,12,True
CY,Cyprus,2023-06,305071.0,,2023,6,True,,,False,2023-06-01,12,True
CY,Cyprus,2023-07,339706.0,,2023,7,True,,,False,2023-07-01,12,True
CY,Cyprus,2023-08,336152.0,,2023,8,True,,,False,2023-08-01,12,True
CY,Cyprus,2023-09,321321.0,,2023,9,True,,,False,2023-09-01,12,True
CY,Cyprus,2023-10,302558.0,,2023,10,True,,,False,2023-10-01,12,True
CY,Cyprus,2023-11,110270.0,,2023,11,True,,,False,2023-11-01,12,True
CY,Cyprus,2023-12,84009.0,,2023,12,True,,,False,2023-12-01,12,True
CY,Cyprus,2024-01,57882.0,,2024,1,True,,,False,2024-01-01,12,True
CY,Cyprus,2024-02,71733.0,,2024,2,True,,,False,2024-02-01,12,True
CY,Cyprus,2024-03,129818.0,,2024,3,True,,,False,2024-03-01,12,True
CY,Cyprus,2024-04,246576.0,,2024,4,True,,,False,2024-04-01,12,True
CY,Cyprus,2024-05,329771.0,,2024,5,True,,,False,2024-05-01,12,True
CY,Cyprus,2024-06,360650.0,,2024,6,True,,,False,2024-06-01,12,True
CY,Cyprus,2024-07,395297.0,,2024,7,True,,,False,2024-07-01,12,True
CY,Cyprus,2024-08,419438.0,,2024,8,True,,,False,2024-08-01,12,True
CY,Cyprus,2024-09,393030.0,,2024,9,True,,,False,2024-09-01,12,True
CY,Cyprus,2024-10,399217.0,,2024,10,True,,,False,2024-10-01,12,True
CY,Cyprus,2024-11,139016.0,,2024,11,True,,,False,2024-11-01,12,True
CY,Cyprus,2024-12,87733.0,,2024,12,True,,,False,2024-12-01,12,True
CY,Cyprus,2025-01,70171.0,,2025,1,True,,,False,2025-01-01,12,True
CY,Cyprus,2025-02,84521.0,,2025,2,True,,,False,2025-02-01,12,True
CY,Cyprus,2025-03,137945.0,,2025,3,True,,,False,2025-03-01,12,True
CY,Cyprus,2025-04,295960.0,,2025,4,True,,,False,2025-04-01,12,True
CY,Cyprus,2025-05,364178.0,,2025,5,True,,,False,2025-05-01,12,True
CY,Cyprus,2025-06,398786.0,,2025,6,True,,,False,2025-06-01,12,True
CY,Cyprus,2025-07,430908.0,,2025,7,True,,,False,2025-07-01,12,True
CY,Cyprus,2025-08,442839.0,,2025,8,True,,,False,2025-08-01,12,True
CY,Cyprus,2025-09,414212.0,,2025,9,True,,,False,2025-09-01,12,True
CY,Cyprus,2025-10,418959.0,,2025,10,True,,,False,2025-10-01,12,True
CY,Cyprus,2025-11,178710.0,,2025,11,True,,,False,2025-11-01,12,True
CY,Cyprus,2025-12,111104.0,,2025,12,True,,,False,2025-12-01,12,True
CY,Cyprus,2026-01,80109.0,,2026,1,True,,,False,2026-01-01,6,False
CY,Cyprus,2026-02,93865.0,,2026,2,True,,,False,2026-02-01,6,False
CY,Cyprus,2026-03,100395.0,,2026,3,True,,,False,2026-03-01,6,False
CY,Cyprus,2026-04,210826.0,,2026,4,True,,,False,2026-04-01,6,False
CY,Cyprus,2026-05,342017.0,,2026,5,True,,,False,2026-05-01,6,False
CY,Cyprus,2026-06,365520.0,,2026,6,True,,,False,2026-06-01,6,False
CY,Cyprus,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
