country_code,country,period,foreign_nights,status,year,month
AT,Austria,2021-01,148315.0,,2021,1
AT,Austria,2021-02,172759.0,,2021,2
AT,Austria,2021-03,207381.0,,2021,3
AT,Austria,2021-04,200806.0,,2021,4
AT,Austria,2021-05,994223.0,,2021,5
AT,Austria,2021-06,3166335.0,,2021,6
AT,Austria,2021-07,7891186.0,,2021,7
AT,Austria,2021-08,11484510.0,,2021,8
AT,Austria,2021-09,6426122.0,,2021,9
AT,Austria,2021-10,4165235.0,,2021,10
AT,Austria,2021-11,1533778.0,,2021,11
AT,Austria,2021-12,3643624.0,,2021,12
AT,Austria,2022-01,6090845.0,,2022,1
AT,Austria,2022-02,7735795.0,,2022,2
AT,Austria,2022-03,7588741.0,,2022,3
AT,Austria,2022-04,4309040.0,,2022,4
AT,Austria,2022-05,3460216.0,,2022,5
AT,Austria,2022-06,6647362.0,,2022,6
AT,Austria,2022-07,10486990.0,,2022,7
AT,Austria,2022-08,12311107.0,,2022,8
AT,Austria,2022-09,6778047.0,,2022,9
AT,Austria,2022-10,4649235.0,,2022,10
AT,Austria,2022-11,2495853.0,,2022,11
AT,Austria,2022-12,6916979.0,,2022,12
AT,Austria,2023-01,9708931.0,,2023,1
AT,Austria,2023-02,10750242.0,,2023,2
AT,Austria,2023-03,8157242.0,,2023,3
AT,Austria,2023-04,4860010.0,,2023,4
AT,Austria,2023-05,4392966.0,,2023,5
AT,Austria,2023-06,7249261.0,,2023,6
AT,Austria,2023-07,11263618.0,,2023,7
AT,Austria,2023-08,12292324.0,,2023,8
AT,Austria,2023-09,7278821.0,,2023,9
AT,Austria,2023-10,4953698.0,,2023,10
AT,Austria,2023-11,2705888.0,,2023,11
AT,Austria,2023-12,7410500.0,,2023,12
AT,Austria,2024-01,10070604.0,,2024,1
AT,Austria,2024-02,11524238.0,,2024,2
AT,Austria,2024-03,8910281.0,,2024,3
AT,Austria,2024-04,3731533.0,,2024,4
AT,Austria,2024-05,5311246.0,,2024,5
AT,Austria,2024-06,6749473.0,,2024,6
AT,Austria,2024-07,11349081.0,,2024,7
AT,Austria,2024-08,12870702.0,,2024,8
AT,Austria,2024-09,6870781.0,,2024,9
AT,Austria,2024-10,5304196.0,,2024,10
AT,Austria,2024-11,2910919.0,,2024,11
AT,Austria,2024-12,8406059.0,,2024,12
AT,Austria,2025-01,10516530.0,,2025,1
AT,Austria,2025-02,10515415.0,,2025,2
AT,Austria,2025-03,8228577.0,,2025,3
AT,Austria,2025-04,5004213.0,,2025,4
AT,Austria,2025-05,4599072.0,,2025,5
AT,Austria,2025-06,8036584.0,,2025,6
AT,Austria,2025-07,11352628.0,,2025,7
AT,Austria,2025-08,13151258.0,,2025,8
AT,Austria,2025-09,7535814.0,,2025,9
AT,Austria,2025-10,5510330.0,,2025,10
AT,Austria,2025-11,3216069.0,,2025,11
AT,Austria,2025-12,9353904.0,,2025,12
AT,Austria,2026-01,10876566.0,,2026,1
AT,Austria,2026-02,11496876.0,,2026,2
AT,Austria,2026-03,7755081.0,,2026,3
AT,Austria,2026-04,4731357.0,,2026,4
AT,Austria,2026-05,5526049.0,,2026,5
AT,Austria,2026-06,7601813.0,,2026,6
AT,Austria,2026-07,,,2026,7
BE,Belgium,2021-01,114642.0,,2021,1
BE,Belgium,2021-02,125587.0,,2021,2
BE,Belgium,2021-03,162144.0,,2021,3
BE,Belgium,2021-04,203250.0,,2021,4
BE,Belgium,2021-05,339568.0,,2021,5
BE,Belgium,2021-06,457744.0,,2021,6
BE,Belgium,2021-07,977896.0,,2021,7
BE,Belgium,2021-08,1458104.0,,2021,8
BE,Belgium,2021-09,990714.0,,2021,9
BE,Belgium,2021-10,1366760.0,,2021,10
BE,Belgium,2021-11,839649.0,,2021,11
BE,Belgium,2021-12,814904.0,,2021,12
BE,Belgium,2022-01,713901.0,,2022,1
BE,Belgium,2022-02,860443.0,,2022,2
BE,Belgium,2022-03,1073218.0,,2022,3
BE,Belgium,2022-04,1628424.0,,2022,4
BE,Belgium,2022-05,1790429.0,,2022,5
BE,Belgium,2022-06,1842625.0,,2022,6
BE,Belgium,2022-07,2390601.0,,2022,7
BE,Belgium,2022-08,2695684.0,,2022,8
BE,Belgium,2022-09,1733543.0,,2022,9
BE,Belgium,2022-10,1894688.0,,2022,10
BE,Belgium,2022-11,1287984.0,,2022,11
BE,Belgium,2022-12,1466241.0,,2022,12
BE,Belgium,2023-01,1077171.0,,2023,1
BE,Belgium,2023-02,1207353.0,,2023,2
BE,Belgium,2023-03,1412023.0,,2023,3
BE,Belgium,2023-04,2015850.0,,2023,4
BE,Belgium,2023-05,2039161.0,,2023,5
BE,Belgium,2023-06,1984678.0,,2023,6
BE,Belgium,2023-07,2495414.0,,2023,7
BE,Belgium,2023-08,2737565.0,,2023,8
BE,Belgium,2023-09,1882443.0,,2023,9
BE,Belgium,2023-10,1951903.0,,2023,10
BE,Belgium,2023-11,1286427.0,,2023,11
BE,Belgium,2023-12,1504437.0,,2023,12
BE,Belgium,2024-01,1084449.0,,2024,1
BE,Belgium,2024-02,1284944.0,,2024,2
BE,Belgium,2024-03,1652338.0,,2024,3
BE,Belgium,2024-04,1768917.0,,2024,4
BE,Belgium,2024-05,2212942.0,,2024,5
BE,Belgium,2024-06,1984763.0,,2024,6
BE,Belgium,2024-07,2574867.0,,2024,7
BE,Belgium,2024-08,2886067.0,,2024,8
BE,Belgium,2024-09,1860574.0,,2024,9
BE,Belgium,2024-10,1950214.0,,2024,10
BE,Belgium,2024-11,1419376.0,,2024,11
BE,Belgium,2024-12,1599838.0,,2024,12
BE,Belgium,2025-01,1116123.0,,2025,1
BE,Belgium,2025-02,1319375.0,,2025,2
BE,Belgium,2025-03,1451742.0,,2025,3
BE,Belgium,2025-04,2168092.0,,2025,4
BE,Belgium,2025-05,2221062.0,,2025,5
BE,Belgium,2025-06,2256105.0,,2025,6
BE,Belgium,2025-07,2709316.0,,2025,7
BE,Belgium,2025-08,2982358.0,,2025,8
BE,Belgium,2025-09,1900698.0,,2025,9
BE,Belgium,2025-10,2098360.0,,2025,10
BE,Belgium,2025-11,1428780.0,,2025,11
BE,Belgium,2025-12,1708807.0,,2025,12
BE,Belgium,2026-01,1113217.0,,2026,1
BE,Belgium,2026-02,1245971.0,,2026,2
BE,Belgium,2026-03,1512277.0,,2026,3
BE,Belgium,2026-04,2124241.0,,2026,4
BE,Belgium,2026-05,2274371.0,u,2026,5
BE,Belgium,2026-06,1997487.0,u,2026,6
BE,Belgium,2026-07,,,2026,7
BG,Bulgaria,2021-01,,|C,2021,1
BG,Bulgaria,2021-02,,|C,2021,2
BG,Bulgaria,2021-03,,|C,2021,3
BG,Bulgaria,2021-04,,|C,2021,4
BG,Bulgaria,2021-05,,|C,2021,5
BG,Bulgaria,2021-06,741963.0,,2021,6
BG,Bulgaria,2021-07,2246684.0,,2021,7
BG,Bulgaria,2021-08,3023353.0,,2021,8
BG,Bulgaria,2021-09,1014463.0,,2021,9
BG,Bulgaria,2021-10,,|C,2021,10
BG,Bulgaria,2021-11,118829.0,,2021,11
BG,Bulgaria,2021-12,155495.0,,2021,12
BG,Bulgaria,2022-01,,|C,2022,1
BG,Bulgaria,2022-02,,|C,2022,2
BG,Bulgaria,2022-03,,|C,2022,3
BG,Bulgaria,2022-04,284702.0,,2022,4
BG,Bulgaria,2022-05,606032.0,,2022,5
BG,Bulgaria,2022-06,1698165.0,,2022,6
BG,Bulgaria,2022-07,3309842.0,,2022,7
BG,Bulgaria,2022-08,3841491.0,,2022,8
BG,Bulgaria,2022-09,1422314.0,,2022,9
BG,Bulgaria,2022-10,,|C,2022,10
BG,Bulgaria,2022-11,,|C,2022,11
BG,Bulgaria,2022-12,,|C,2022,12
BG,Bulgaria,2023-01,,|C,2023,1
BG,Bulgaria,2023-02,,|C,2023,2
BG,Bulgaria,2023-03,,|C,2023,3
BG,Bulgaria,2023-04,,|C,2023,4
BG,Bulgaria,2023-05,,|C,2023,5
BG,Bulgaria,2023-06,2197793.0,,2023,6
BG,Bulgaria,2023-07,3659499.0,,2023,7
BG,Bulgaria,2023-08,3985259.0,,2023,8
BG,Bulgaria,2023-09,1717128.0,,2023,9
BG,Bulgaria,2023-10,364750.0,,2023,10
BG,Bulgaria,2023-11,,|C,2023,11
BG,Bulgaria,2023-12,,|C,2023,12
BG,Bulgaria,2024-01,421864.0,,2024,1
BG,Bulgaria,2024-02,440121.0,,2024,2
BG,Bulgaria,2024-03,341863.0,,2024,3
BG,Bulgaria,2024-04,284915.0,,2024,4
BG,Bulgaria,2024-05,686223.0,,2024,5
BG,Bulgaria,2024-06,2307575.0,,2024,6
BG,Bulgaria,2024-07,3831548.0,,2024,7
BG,Bulgaria,2024-08,4036459.0,,2024,8
BG,Bulgaria,2024-09,1822192.0,,2024,9
BG,Bulgaria,2024-10,363990.0,,2024,10
BG,Bulgaria,2024-11,233456.0,,2024,11
BG,Bulgaria,2024-12,287839.0,,2024,12
BG,Bulgaria,2025-01,486404.0,,2025,1
BG,Bulgaria,2025-02,452385.0,,2025,2
BG,Bulgaria,2025-03,367687.0,,2025,3
BG,Bulgaria,2025-04,356982.0,,2025,4
BG,Bulgaria,2025-05,724742.0,,2025,5
BG,Bulgaria,2025-06,2627422.0,,2025,6
BG,Bulgaria,2025-07,3936687.0,,2025,7
BG,Bulgaria,2025-08,4180073.0,,2025,8
BG,Bulgaria,2025-09,1914968.0,,2025,9
BG,Bulgaria,2025-10,427671.0,,2025,10
BG,Bulgaria,2025-11,290269.0,,2025,11
BG,Bulgaria,2025-12,317996.0,,2025,12
BG,Bulgaria,2026-01,481916.0,,2026,1
BG,Bulgaria,2026-02,444702.0,,2026,2
BG,Bulgaria,2026-03,323608.0,,2026,3
BG,Bulgaria,2026-04,309495.0,,2026,4
BG,Bulgaria,2026-05,771425.0,,2026,5
BG,Bulgaria,2026-06,2484922.0,,2026,6
BG,Bulgaria,2026-07,,,2026,7
HR,Croatia,2021-01,75613.0,,2021,1
HR,Croatia,2021-02,78886.0,,2021,2
HR,Croatia,2021-03,175460.0,,2021,3
HR,Croatia,2021-04,395577.0,,2021,4
HR,Croatia,2021-05,1193314.0,,2021,5
HR,Croatia,2021-06,5662807.0,,2021,6
HR,Croatia,2021-07,19223756.0,,2021,7
HR,Croatia,2021-08,23961279.0,,2021,8
HR,Croatia,2021-09,9604002.0,,2021,9
HR,Croatia,2021-10,1809636.0,,2021,10
HR,Croatia,2021-11,337222.0,,2021,11
HR,Croatia,2021-12,326612.0,,2021,12
HR,Croatia,2022-01,260073.0,,2022,1
HR,Croatia,2022-02,334354.0,,2022,2
HR,Croatia,2022-03,558047.0,,2022,3
HR,Croatia,2022-04,2096737.0,,2022,4
HR,Croatia,2022-05,3700136.0,,2022,5
HR,Croatia,2022-06,12165228.0,,2022,6
HR,Croatia,2022-07,23683180.0,,2022,7
HR,Croatia,2022-08,25527638.0,,2022,8
HR,Croatia,2022-09,10530707.0,,2022,9
HR,Croatia,2022-10,2406269.0,,2022,10
HR,Croatia,2022-11,526131.0,,2022,11
HR,Croatia,2022-12,490228.0,,2022,12
HR,Croatia,2023-01,348698.0,,2023,1
HR,Croatia,2023-02,389503.0,,2023,2
HR,Croatia,2023-03,681783.0,,2023,3
HR,Croatia,2023-04,2546768.0,,2023,4
HR,Croatia,2023-05,5002319.0,,2023,5
HR,Croatia,2023-06,12279514.0,,2023,6
HR,Croatia,2023-07,23423445.0,,2023,7
HR,Croatia,2023-08,24875605.0,,2023,8
HR,Croatia,2023-09,10924217.0,,2023,9
HR,Croatia,2023-10,2724865.0,,2023,10
HR,Croatia,2023-11,524968.0,,2023,11
HR,Croatia,2023-12,536298.0,,2023,12
HR,Croatia,2024-01,343155.0,,2024,1
HR,Croatia,2024-02,415427.0,,2024,2
HR,Croatia,2024-03,975143.0,,2024,3
HR,Croatia,2024-04,2309075.0,,2024,4
HR,Croatia,2024-05,6284270.0,,2024,5
HR,Croatia,2024-06,11612576.0,,2024,6
HR,Croatia,2024-07,23425247.0,,2024,7
HR,Croatia,2024-08,24926969.0,,2024,8
HR,Croatia,2024-09,10507341.0,,2024,9
HR,Croatia,2024-10,2995155.0,,2024,10
HR,Croatia,2024-11,598862.0,,2024,11
HR,Croatia,2024-12,562114.0,,2024,12
HR,Croatia,2025-01,382318.0,,2025,1
HR,Croatia,2025-02,406464.0,,2025,2
HR,Croatia,2025-03,655485.0,,2025,3
HR,Croatia,2025-04,2808313.0,,2025,4
HR,Croatia,2025-05,5120551.0,,2025,5
HR,Croatia,2025-06,13265302.0,,2025,6
HR,Croatia,2025-07,23205684.0,,2025,7
HR,Croatia,2025-08,24387732.0,,2025,8
HR,Croatia,2025-09,11157095.0,,2025,9
HR,Croatia,2025-10,3054351.0,,2025,10
HR,Croatia,2025-11,551337.0,,2025,11
HR,Croatia,2025-12,609873.0,,2025,12
HR,Croatia,2026-01,357193.0,,2026,1
HR,Croatia,2026-02,424996.0,,2026,2
HR,Croatia,2026-03,795594.0,,2026,3
HR,Croatia,2026-04,2673789.0,,2026,4
HR,Croatia,2026-05,5990586.0,,2026,5
HR,Croatia,2026-06,12268414.0,,2026,6
HR,Croatia,2026-07,,,2026,7
CY,Cyprus,2021-01,21934.0,,2021,1
CY,Cyprus,2021-02,31479.0,,2021,2
CY,Cyprus,2021-03,46855.0,,2021,3
CY,Cyprus,2021-04,116143.0,,2021,4
CY,Cyprus,2021-05,363765.0,,2021,5
CY,Cyprus,2021-06,770468.0,,2021,6
CY,Cyprus,2021-07,1166792.0,,2021,7
CY,Cyprus,2021-08,1532083.0,,2021,8
CY,Cyprus,2021-09,1485639.0,,2021,9
CY,Cyprus,2021-10,1754031.0,,2021,10
CY,Cyprus,2021-11,654744.0,,2021,11
CY,Cyprus,2021-12,249840.0,,2021,12
CY,Cyprus,2022-01,125490.0,,2022,1
CY,Cyprus,2022-02,157499.0,,2022,2
CY,Cyprus,2022-03,343393.0,,2022,3
CY,Cyprus,2022-04,932129.0,,2022,4
CY,Cyprus,2022-05,1293236.0,,2022,5
CY,Cyprus,2022-06,1602494.0,,2022,6
CY,Cyprus,2022-07,1937439.0,,2022,7
CY,Cyprus,2022-08,2058512.0,,2022,8
CY,Cyprus,2022-09,1868769.0,,2022,9
CY,Cyprus,2022-10,1709366.0,,2022,10
CY,Cyprus,2022-11,588693.0,,2022,11
CY,Cyprus,2022-12,317961.0,,2022,12
CY,Cyprus,2023-01,223064.0,,2023,1
CY,Cyprus,2023-02,287888.0,,2023,2
CY,Cyprus,2023-03,498173.0,,2023,3
CY,Cyprus,2023-04,1133183.0,,2023,4
CY,Cyprus,2023-05,1546644.0,,2023,5
CY,Cyprus,2023-06,1801870.0,,2023,6
CY,Cyprus,2023-07,2134518.0,,2023,7
CY,Cyprus,2023-08,2117148.0,,2023,8
CY,Cyprus,2023-09,1933851.0,,2023,9
CY,Cyprus,2023-10,1811159.0,,2023,10
CY,Cyprus,2023-11,635379.0,,2023,11
CY,Cyprus,2023-12,305459.0,,2023,12
CY,Cyprus,2024-01,210896.0,,2024,1
CY,Cyprus,2024-02,282096.0,,2024,2
CY,Cyprus,2024-03,552010.0,,2024,3
CY,Cyprus,2024-04,1257258.0,,2024,4
CY,Cyprus,2024-05,1792455.0,,2024,5
CY,Cyprus,2024-06,2073334.0,,2024,6
CY,Cyprus,2024-07,2401517.0,,2024,7
CY,Cyprus,2024-08,2456024.0,,2024,8
CY,Cyprus,2024-09,2259029.0,,2024,9
CY,Cyprus,2024-10,2220053.0,,2024,10
CY,Cyprus,2024-11,721521.0,,2024,11
CY,Cyprus,2024-12,332661.0,,2024,12
CY,Cyprus,2025-01,272100.0,,2025,1
CY,Cyprus,2025-02,318000.0,,2025,2
CY,Cyprus,2025-03,582827.0,,2025,3
CY,Cyprus,2025-04,1202682.0,,2025,4
CY,Cyprus,2025-05,1917800.0,,2025,5
CY,Cyprus,2025-06,2123043.0,,2025,6
CY,Cyprus,2025-07,2445094.0,,2025,7
CY,Cyprus,2025-08,2585440.0,,2025,8
CY,Cyprus,2025-09,2374567.0,,2025,9
CY,Cyprus,2025-10,2297955.0,,2025,10
CY,Cyprus,2025-11,799728.0,,2025,11
CY,Cyprus,2025-12,419214.0,,2025,12
CY,Cyprus,2026-01,307649.0,,2026,1
CY,Cyprus,2026-02,392600.0,,2026,2
CY,Cyprus,2026-03,453838.0,,2026,3
CY,Cyprus,2026-04,1026050.0,,2026,4
CY,Cyprus,2026-05,1716308.0,,2026,5
CY,Cyprus,2026-06,1994883.0,,2026,6
CY,Cyprus,2026-07,,,2026,7
CZ,Czechia,2021-01,56686.0,,2021,1
CZ,Czechia,2021-02,55749.0,,2021,2
CZ,Czechia,2021-03,55446.0,,2021,3
CZ,Czechia,2021-04,60690.0,,2021,4
CZ,Czechia,2021-05,125700.0,,2021,5
CZ,Czechia,2021-06,359165.0,,2021,6
CZ,Czechia,2021-07,894744.0,,2021,7
CZ,Czechia,2021-08,1226385.0,,2021,8
CZ,Czechia,2021-09,1014797.0,,2021,9
CZ,Czechia,2021-10,1143279.0,,2021,10
CZ,Czechia,2021-11,848927.0,,2021,11
CZ,Czechia,2021-12,705747.0,,2021,12
CZ,Czechia,2022-01,578191.0,,2022,1
CZ,Czechia,2022-02,795274.0,,2022,2
CZ,Czechia,2022-03,966013.0,,2022,3
CZ,Czechia,2022-04,1383151.0,,2022,4
CZ,Czechia,2022-05,1551237.0,,2022,5
CZ,Czechia,2022-06,1715433.0,,2022,6
CZ,Czechia,2022-07,2080160.0,,2022,7
CZ,Czechia,2022-08,2324735.0,,2022,8
CZ,Czechia,2022-09,1809913.0,,2022,9
CZ,Czechia,2022-10,1863478.0,,2022,10
CZ,Czechia,2022-11,1344904.0,,2022,11
CZ,Czechia,2022-12,1727178.0,,2022,12
CZ,Czechia,2023-01,1315873.0,,2023,1
CZ,Czechia,2023-02,1392690.0,,2023,2
CZ,Czechia,2023-03,1487965.0,,2023,3
CZ,Czechia,2023-04,1959894.0,,2023,4
CZ,Czechia,2023-05,2061113.0,,2023,5
CZ,Czechia,2023-06,2032882.0,,2023,6
CZ,Czechia,2023-07,2522992.0,,2023,7
CZ,Czechia,2023-08,2678269.0,,2023,8
CZ,Czechia,2023-09,2184743.0,,2023,9
CZ,Czechia,2023-10,2117305.0,,2023,10
CZ,Czechia,2023-11,1554185.0,,2023,11
CZ,Czechia,2023-12,2053698.0,,2023,12
CZ,Czechia,2024-01,1424611.0,,2024,1
CZ,Czechia,2024-02,1617721.0,,2024,2
CZ,Czechia,2024-03,1851387.0,,2024,3
CZ,Czechia,2024-04,1890439.0,,2024,4
CZ,Czechia,2024-05,2421984.0,,2024,5
CZ,Czechia,2024-06,2151146.0,,2024,6
CZ,Czechia,2024-07,2731888.0,,2024,7
CZ,Czechia,2024-08,2898101.0,,2024,8
CZ,Czechia,2024-09,2139898.0,,2024,9
CZ,Czechia,2024-10,2297657.0,,2024,10
CZ,Czechia,2024-11,1751255.0,,2024,11
CZ,Czechia,2024-12,2298024.0,,2024,12
CZ,Czechia,2025-01,1591994.0,,2025,1
CZ,Czechia,2025-02,1677600.0,,2025,2
CZ,Czechia,2025-03,1738120.0,,2025,3
CZ,Czechia,2025-04,2247323.0,,2025,4
CZ,Czechia,2025-05,2380684.0,,2025,5
CZ,Czechia,2025-06,2385660.0,,2025,6
CZ,Czechia,2025-07,2713480.0,,2025,7
CZ,Czechia,2025-08,2949051.0,,2025,8
CZ,Czechia,2025-09,2334315.0,,2025,9
CZ,Czechia,2025-10,2414012.0,,2025,10
CZ,Czechia,2025-11,1871158.0,,2025,11
CZ,Czechia,2025-12,2437060.0,,2025,12
CZ,Czechia,2026-01,1698204.0,,2026,1
CZ,Czechia,2026-02,1801663.0,,2026,2
CZ,Czechia,2026-03,1874053.0,,2026,3
CZ,Czechia,2026-04,2217651.0,,2026,4
CZ,Czechia,2026-05,2506836.0,,2026,5
CZ,Czechia,2026-06,2339737.0,,2026,6
CZ,Czechia,2026-07,,,2026,7
DK,Denmark,2021-01,51960.0,,2021,1
DK,Denmark,2021-02,54758.0,,2021,2
DK,Denmark,2021-03,73489.0,,2021,3
DK,Denmark,2021-04,72256.0,,2021,4
DK,Denmark,2021-05,140494.0,,2021,5
DK,Denmark,2021-06,400955.0,,2021,6
DK,Denmark,2021-07,1200585.0,,2021,7
DK,Denmark,2021-08,1581203.0,,2021,8
DK,Denmark,2021-09,730100.0,,2021,9
DK,Denmark,2021-10,719908.0,,2021,10
DK,Denmark,2021-11,527003.0,,2021,11
DK,Denmark,2021-12,313565.0,,2021,12
DK,Denmark,2022-01,174436.0,,2022,1
DK,Denmark,2022-02,320458.0,,2022,2
DK,Denmark,2022-03,470312.0,,2022,3
DK,Denmark,2022-04,924817.0,,2022,4
DK,Denmark,2022-05,1122594.0,,2022,5
DK,Denmark,2022-06,1547401.0,,2022,6
DK,Denmark,2022-07,2914195.0,,2022,7
DK,Denmark,2022-08,2715535.0,,2022,8
DK,Denmark,2022-09,1079766.0,,2022,9
DK,Denmark,2022-10,932665.0,,2022,10
DK,Denmark,2022-11,609981.0,,2022,11
DK,Denmark,2022-12,631752.0,,2022,12
DK,Denmark,2023-01,446064.0,,2023,1
DK,Denmark,2023-02,469280.0,,2023,2
DK,Denmark,2023-03,594727.0,,2023,3
DK,Denmark,2023-04,1109962.0,,2023,4
DK,Denmark,2023-05,1319569.0,,2023,5
DK,Denmark,2023-06,1645904.0,,2023,6
DK,Denmark,2023-07,2795657.0,,2023,7
DK,Denmark,2023-08,2799868.0,,2023,8
DK,Denmark,2023-09,1172521.0,,2023,9
DK,Denmark,2023-10,1006132.0,,2023,10
DK,Denmark,2023-11,623936.0,,2023,11
DK,Denmark,2023-12,654707.0,,2023,12
DK,Denmark,2024-01,458449.0,,2024,1
DK,Denmark,2024-02,493968.0,,2024,2
DK,Denmark,2024-03,777989.0,,2024,3
DK,Denmark,2024-04,1013024.0,,2024,4
DK,Denmark,2024-05,1505545.0,,2024,5
DK,Denmark,2024-06,1696475.0,,2024,6
DK,Denmark,2024-07,2832488.0,,2024,7
DK,Denmark,2024-08,2978867.0,,2024,8
DK,Denmark,2024-09,1323666.0,,2024,9
DK,Denmark,2024-10,1179328.0,,2024,10
DK,Denmark,2024-11,728503.0,,2024,11
DK,Denmark,2024-12,780535.0,,2024,12
DK,Denmark,2025-01,531420.0,,2025,1
DK,Denmark,2025-02,558436.0,,2025,2
DK,Denmark,2025-03,722749.0,,2025,3
DK,Denmark,2025-04,1231650.0,,2025,4
DK,Denmark,2025-05,1473224.0,,2025,5
DK,Denmark,2025-06,1826897.0,,2025,6
DK,Denmark,2025-07,3009918.0,,2025,7
DK,Denmark,2025-08,3190756.0,,2025,8
DK,Denmark,2025-09,1386895.0,,2025,9
DK,Denmark,2025-10,1294629.0,,2025,10
DK,Denmark,2025-11,783940.0,,2025,11
DK,Denmark,2025-12,898948.0,,2025,12
DK,Denmark,2026-01,592734.0,,2026,1
DK,Denmark,2026-02,611765.0,,2026,2
DK,Denmark,2026-03,852081.0,,2026,3
DK,Denmark,2026-04,1272212.0,,2026,4
DK,Denmark,2026-05,1649343.0,,2026,5
DK,Denmark,2026-06,1897978.0,,2026,6
DK,Denmark,2026-07,,,2026,7
EE,Estonia,2021-01,35599.0,,2021,1
EE,Estonia,2021-02,38173.0,,2021,2
EE,Estonia,2021-03,31893.0,,2021,3
EE,Estonia,2021-04,32442.0,,2021,4
EE,Estonia,2021-05,45257.0,,2021,5
EE,Estonia,2021-06,71667.0,,2021,6
EE,Estonia,2021-07,181334.0,,2021,7
EE,Estonia,2021-08,208521.0,,2021,8
EE,Estonia,2021-09,164618.0,,2021,9
EE,Estonia,2021-10,179685.0,,2021,10
EE,Estonia,2021-11,,|C,2021,11
EE,Estonia,2021-12,149206.0,,2021,12
EE,Estonia,2022-01,115031.0,,2022,1
EE,Estonia,2022-02,,|C,2022,2
EE,Estonia,2022-03,,|C,2022,3
EE,Estonia,2022-04,207465.0,,2022,4
EE,Estonia,2022-05,229687.0,,2022,5
EE,Estonia,2022-06,286429.0,,2022,6
EE,Estonia,2022-07,440186.0,,2022,7
EE,Estonia,2022-08,370380.0,,2022,8
EE,Estonia,2022-09,258379.0,,2022,9
EE,Estonia,2022-10,271589.0,,2022,10
EE,Estonia,2022-11,218730.0,,2022,11
EE,Estonia,2022-12,,|C,2022,12
EE,Estonia,2023-01,,|C,2023,1
EE,Estonia,2023-02,,|C,2023,2
EE,Estonia,2023-03,215597.0,,2023,3
EE,Estonia,2023-04,256177.0,,2023,4
EE,Estonia,2023-05,286872.0,,2023,5
EE,Estonia,2023-06,323960.0,,2023,6
EE,Estonia,2023-07,471121.0,,2023,7
EE,Estonia,2023-08,408627.0,,2023,8
EE,Estonia,2023-09,276665.0,,2023,9
EE,Estonia,2023-10,264405.0,,2023,10
EE,Estonia,2023-11,,|C,2023,11
EE,Estonia,2023-12,278818.0,,2023,12
EE,Estonia,2024-01,169307.0,,2024,1
EE,Estonia,2024-02,211477.0,,2024,2
EE,Estonia,2024-03,233237.0,,2024,3
EE,Estonia,2024-04,231890.0,,2024,4
EE,Estonia,2024-05,320460.0,,2024,5
EE,Estonia,2024-06,385960.0,,2024,6
EE,Estonia,2024-07,529861.0,,2024,7
EE,Estonia,2024-08,449415.0,,2024,8
EE,Estonia,2024-09,301711.0,,2024,9
EE,Estonia,2024-10,294998.0,,2024,10
EE,Estonia,2024-11,242081.0,,2024,11
EE,Estonia,2024-12,297578.0,,2024,12
EE,Estonia,2025-01,186826.0,,2025,1
EE,Estonia,2025-02,208155.0,,2025,2
EE,Estonia,2025-03,214266.0,,2025,3
EE,Estonia,2025-04,269843.0,,2025,4
EE,Estonia,2025-05,329711.0,,2025,5
EE,Estonia,2025-06,406170.0,,2025,6
EE,Estonia,2025-07,530523.0,,2025,7
EE,Estonia,2025-08,458114.0,,2025,8
EE,Estonia,2025-09,313089.0,,2025,9
EE,Estonia,2025-10,304717.0,,2025,10
EE,Estonia,2025-11,254053.0,,2025,11
EE,Estonia,2025-12,322462.0,,2025,12
EE,Estonia,2026-01,201109.0,,2026,1
EE,Estonia,2026-02,223667.0,,2026,2
EE,Estonia,2026-03,239875.0,,2026,3
EE,Estonia,2026-04,276067.0,,2026,4
EE,Estonia,2026-05,362127.0,,2026,5
EE,Estonia,2026-06,419765.0,,2026,6
EE,Estonia,2026-07,,,2026,7
FI,Finland,2021-01,51921.0,,2021,1
FI,Finland,2021-02,58663.0,,2021,2
FI,Finland,2021-03,47117.0,,2021,3
FI,Finland,2021-04,53087.0,,2021,4
FI,Finland,2021-05,71655.0,,2021,5
FI,Finland,2021-06,80165.0,,2021,6
FI,Finland,2021-07,185401.0,,2021,7
FI,Finland,2021-08,261542.0,,2021,8
FI,Finland,2021-09,204030.0,,2021,9
FI,Finland,2021-10,199940.0,,2021,10
FI,Finland,2021-11,278433.0,,2021,11
FI,Finland,2021-12,593412.0,,2021,12
FI,Finland,2022-01,341896.0,,2022,1
FI,Finland,2022-02,384310.0,,2022,2
FI,Finland,2022-03,378709.0,,2022,3
FI,Finland,2022-04,217781.0,,2022,4
FI,Finland,2022-05,318835.0,,2022,5
FI,Finland,2022-06,390495.0,,2022,6
FI,Finland,2022-07,566866.0,,2022,7
FI,Finland,2022-08,561481.0,,2022,8
FI,Finland,2022-09,407297.0,,2022,9
FI,Finland,2022-10,306438.0,,2022,10
FI,Finland,2022-11,367095.0,,2022,11
FI,Finland,2022-12,733792.0,,2022,12
FI,Finland,2023-01,535494.0,,2023,1
FI,Finland,2023-02,559030.0,,2023,2
FI,Finland,2023-03,484184.0,,2023,3
FI,Finland,2023-04,263906.0,,2023,4
FI,Finland,2023-05,359719.0,,2023,5
FI,Finland,2023-06,455163.0,,2023,6
